"Bus ID","Driver ID","Route ID","Stop ID",Latitude,Longitude,Heading,Speed,Time
28,,,,51.19143,-115.55519,,0.7,"2022-08-08 00:06:07-06"
28,,,,51.19144,-115.5552,,0.75,"2022-08-08 00:06:09-06"
28,,,,51.19146,-115.55522,,0.87,"2022-08-08 00:06:10-06"
28,,,,51.19147,-115.55523,,0.65,"2022-08-08 00:06:11-06"
28,,,,51.19147,-115.55523,,0.7,"2022-08-08 00:06:12-06"
28,,,,51.19148,-115.55522,,0.7,"2022-08-08 00:06:14-06"
28,,,,51.19147,-115.55522,,0.7,"2022-08-08 00:06:15-06"
28,,,,51.1915,-115.55521,,0.57,"2022-08-08 00:06:16-06"
28,,,,51.1915,-115.55521,,0.62,"2022-08-08 00:06:17-06"
28,,,,51.19151,-115.55521,,0.44,"2022-08-08 00:06:19-06"
28,,,,51.19151,-115.55521,,0.44,"2022-08-08 00:06:20-06"
28,,,,51.19151,-115.55521,,0.66,"2022-08-08 00:06:21-06"
28,,,,51.19152,-115.55522,,0.55,"2022-08-08 00:06:22-06"
28,,,,51.19152,-115.55524,,0.36,"2022-08-08 00:06:24-06"
28,,,,51.1915,-115.55523,,0.42,"2022-08-08 00:06:25-06"
28,,,,51.19149,-115.55525,,0.44,"2022-08-08 00:06:26-06"
28,,,,51.19151,-115.55527,,0.38,"2022-08-08 00:06:28-06"
28,,,,51.19151,-115.55528,,0.43,"2022-08-08 00:06:29-06"
28,,,,51.1915,-115.55528,,0.17,"2022-08-08 00:06:30-06"
28,,,,51.19146,-115.55529,,0.24,"2022-08-08 00:06:31-06"
28,,,,51.19146,-115.55529,,0.16,"2022-08-08 00:06:33-06"
28,,,,51.19144,-115.55528,,0.26,"2022-08-08 00:06:34-06"
28,,,,51.19144,-115.55526,,0.46,"2022-08-08 00:06:35-06"
28,,,,51.19142,-115.55528,,0.42,"2022-08-08 00:06:36-06"
28,,,,51.19142,-115.55527,,0.46,"2022-08-08 00:06:37-06"
28,,,,51.1914,-115.55529,,0.44,"2022-08-08 00:06:39-06"
28,,,,51.19138,-115.5553,,0.45,"2022-08-08 00:06:40-06"
28,,,,51.19136,-115.5553,,0.58,"2022-08-08 00:06:41-06"
28,,,,51.19136,-115.5553,,0.2,"2022-08-08 00:06:42-06"
28,,,,51.19137,-115.55528,,0.24,"2022-08-08 00:06:44-06"
28,,,,51.19136,-115.55527,,0.39,"2022-08-08 00:06:45-06"
28,,,,51.19139,-115.55525,,0.56,"2022-08-08 00:06:46-06"
28,,,,51.19135,-115.55523,,0.56,"2022-08-08 00:06:48-06"
28,,,,51.19136,-115.55523,,0.31,"2022-08-08 00:06:49-06"
28,,,,51.19134,-115.55523,,0.41,"2022-08-08 00:06:50-06"
28,,,,51.19134,-115.55523,,0.33,"2022-08-08 00:06:51-06"
28,,,,51.19135,-115.55522,,0.38,"2022-08-08 00:06:52-06"
28,,,,51.19133,-115.55524,,0.49,"2022-08-08 00:06:54-06"
28,,,,51.19135,-115.55522,,0.27,"2022-08-08 00:06:55-06"
28,,,,51.19136,-115.55521,,0.44,"2022-08-08 00:06:56-06"
28,,,,51.19134,-115.55521,,0.48,"2022-08-08 00:06:58-06"
28,,,,51.19136,-115.55524,,0.35,"2022-08-08 00:06:59-06"
28,,,,51.19138,-115.55527,,0.29,"2022-08-08 00:07:00-06"
28,,,,51.1914,-115.55524,,0.41,"2022-08-08 00:07:01-06"
28,,,,51.19139,-115.55525,,0.27,"2022-08-08 00:07:02-06"
28,,,,51.19137,-115.55525,,0.47,"2022-08-08 00:07:04-06"
28,,,,51.19137,-115.55526,,0.29,"2022-08-08 00:07:05-06"
28,,,,51.19136,-115.55527,,0.23,"2022-08-08 00:07:06-06"
28,,,,51.19135,-115.55528,,0.31,"2022-08-08 00:07:07-06"
28,,,,51.19134,-115.55531,,0.36,"2022-08-08 00:07:09-06"
28,,,,51.19135,-115.5553,,0.05,"2022-08-08 00:07:10-06"
28,,,,51.19134,-115.55531,,0.2,"2022-08-08 00:07:11-06"
28,,,,51.19133,-115.5553,,0.15,"2022-08-08 00:07:12-06"
28,,,,51.19133,-115.55531,,0.05,"2022-08-08 00:07:14-06"
28,,,,51.19132,-115.5553,,0.07,"2022-08-08 00:07:15-06"
28,,,,51.19129,-115.55531,,0.39,"2022-08-08 00:07:16-06"
28,,,,51.19128,-115.55531,,0.39,"2022-08-08 00:07:17-06"
28,,,,51.19127,-115.55531,,0.18,"2022-08-08 00:07:19-06"
28,,,,51.19125,-115.5553,,0.4,"2022-08-08 00:07:20-06"
28,,,,51.19125,-115.55532,,0.38,"2022-08-08 00:07:21-06"
28,,,,51.19128,-115.55531,,0.13,"2022-08-08 00:07:22-06"
28,,,,51.19125,-115.55529,,0.26,"2022-08-08 00:07:24-06"
28,,,,51.19127,-115.5553,,0.21,"2022-08-08 00:07:25-06"
28,,,,51.19126,-115.55529,,0.26,"2022-08-08 00:07:26-06"
28,,,,51.19125,-115.5553,,0.1,"2022-08-08 00:07:27-06"
